"locationID","eventID","waterBody","date","year","day","month","samplingProtocol","habitat","samplingEffort","sampleSizeValue","occurrenceID","institutionCode","collectionCode","catalogNumber","basisOfRecord","recordNumber","scientificNameID","scientificName","kingdom","phylum","class","order","family","genus","sex","reproductiveCondition","lifeStage","preparations","decimalLatitude","decimalLongitude","geodeticDatum","countryCode","island","islandGroup","georeferenceRemarks","locationRemarks"
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","676adb49-19e2-4088-a416-18fca00a017b","NTNU-VM","","","HumanObservation","1","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","80ae1b4f-17bf-45e8-87d5-b2fc1e6f47f9","NTNU-VM","","","HumanObservation","2","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","22e72761-048a-4b76-946a-a1ce86833bb5","NTNU-VM","","","HumanObservation","3","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","8754ebda-a37a-4c23-9c3c-c06f3fce1d8c","NTNU-VM","","","HumanObservation","4","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","671cd283-ea7e-4487-8578-867a44189c8b","NTNU-VM","","","HumanObservation","5","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","38e3bea6-db30-4d86-8be2-403c551df750","NTNU-VM","","","HumanObservation","6","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","848f1fb9-3000-4802-b7b6-984643c8e231","NTNU-VM","","","HumanObservation","7","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","f7a58684-06d3-42a6-889d-0fd9e9936561","NTNU-VM","","","HumanObservation","8","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","4c84dfd8-e726-4cc7-8a0a-bf2a5fb84161","NTNU-VM","","","HumanObservation","9","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","3f37d2c3-427a-4240-a8af-1c3242b19cf7","NTNU-VM","","","HumanObservation","10","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","3dee9c1a-59e8-4321-b1ea-c6cf19bb3fd7","NTNU-VM","","","HumanObservation","11","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","47b73071-3c13-4bb4-8f69-6516b3a8641d","NTNU-VM","","","HumanObservation","12","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","d8c858d4-4070-4b0a-b80b-ac1590cf18c7","NTNU-VM","","","HumanObservation","13","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","d26f8a91-ac26-4e53-aba4-423360817c32","NTNU-VM","","","HumanObservation","14","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","20668533-8983-4200-9ae0-6b2d79b309d2","NTNU-VM","","","HumanObservation","15","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","1aeb623f-b35a-4516-9062-44f1e7c747fb","NTNU-VM","","","HumanObservation","16","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","e38225f8-fd45-4979-aad6-e22b266ea88c","NTNU-VM","","","HumanObservation","17","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","2582fb98-9c3b-4aba-bfab-828b59a28a67","NTNU-VM","","","HumanObservation","18","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","846e7f09-4d65-4986-8a7d-695e8e25498e","NTNU-VM","","","HumanObservation","19","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","5bdb72c6-0128-40e5-9f5e-64d87e795a02","NTNU-VM","","","HumanObservation","20","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","d0a132da-35fb-4b71-b7c5-8591fbfad703","NTNU-VM","","","HumanObservation","21","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","9afe6f75-3e3f-4181-a233-de9b72a1c1a4","NTNU-VM","","","HumanObservation","22","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","c3fe1c82-6014-4db0-bcb8-0751e7d7ee73","NTNU-VM","","","HumanObservation","23","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","51677d4d-5030-474d-9a3e-ab63873419b6","NTNU-VM","","","HumanObservation","24","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","b3ca9f31-7552-4e37-8598-6f465aa53b5b","NTNU-VM","","","HumanObservation","25","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","a5a211c7-2e70-4fc3-90e5-09f99b059da9","NTNU-VM","","","HumanObservation","26","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","f64ca439-6788-4b7f-b8d8-f3decbb33abb","NTNU-VM","","","HumanObservation","27","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","9c86e712-7bbd-4787-a971-c2ef5b7e541b","NTNU-VM","","","HumanObservation","28","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","31d9cd27-9ef2-44f0-8844-be7e48afcb5e","NTNU-VM","","","HumanObservation","29","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","d8fc38a4-94e9-4311-a2a9-f021380ab1ed","NTNU-VM","","","HumanObservation","30","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"14","b3edfa5a-42ef-4060-a2e0-d705540fa863","Dam1","2009-7-28","2009","28","7","Electrofishing","benthic","","","db25802d-6bd8-44d8-83e2-613b05d24ba5","NTNU-VM","","","HumanObservation","31","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4758377","19.1330152","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"15","bed0e1ac-bbcd-4506-be91-a28eb6bbe459","Dam8","2009-7-28","2009","28","7","Electrofishing","benthic","","","0ececb7c-31ac-49d6-9a64-78c27655942e","NTNU-VM","","","HumanObservation","1","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4714724","19.1287299","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"15","bed0e1ac-bbcd-4506-be91-a28eb6bbe459","Dam8","2009-7-28","2009","28","7","Electrofishing","benthic","","","33b62d87-665f-4e65-b040-837659d2e9e9","NTNU-VM","","","HumanObservation","2","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","reproductive","adult","otoliths | tissue (EDTA)","74.4714724","19.1287299","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"15","bed0e1ac-bbcd-4506-be91-a28eb6bbe459","Dam8","2009-7-28","2009","28","7","Electrofishing","benthic","","","c5fb7544-2825-48df-909e-0d4b1e120bf5","NTNU-VM","","","HumanObservation","3","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4714724","19.1287299","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"15","bed0e1ac-bbcd-4506-be91-a28eb6bbe459","Dam8","2009-7-28","2009","28","7","Electrofishing","benthic","","","c2777b30-a880-4d9c-96be-a67eed35e5f2","NTNU-VM","","","HumanObservation","4","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","reproductive","adult","otoliths | tissue (EDTA)","74.4714724","19.1287299","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"15","bed0e1ac-bbcd-4506-be91-a28eb6bbe459","Dam8","2009-7-28","2009","28","7","Electrofishing","benthic","","","d840c713-614d-4c94-b5a0-2a709175d096","NTNU-VM","","","HumanObservation","5","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4714724","19.1287299","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"15","bed0e1ac-bbcd-4506-be91-a28eb6bbe459","Dam8","2009-7-28","2009","28","7","Electrofishing","benthic","","","04c2639b-7a91-4e2e-a2fb-6fccbda980a4","NTNU-VM","","","HumanObservation","6","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4714724","19.1287299","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"15","bed0e1ac-bbcd-4506-be91-a28eb6bbe459","Dam8","2009-7-28","2009","28","7","Electrofishing","benthic","","","997fa2b1-fc0e-4a1b-813f-97345432dfb6","NTNU-VM","","","HumanObservation","7","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4714724","19.1287299","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"15","bed0e1ac-bbcd-4506-be91-a28eb6bbe459","Dam8","2009-7-28","2009","28","7","Electrofishing","benthic","","","2e4d61b5-97c3-43ff-9b8c-ba19c87119cb","NTNU-VM","","","HumanObservation","8","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4714724","19.1287299","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"15","bed0e1ac-bbcd-4506-be91-a28eb6bbe459","Dam8","2009-7-28","2009","28","7","Electrofishing","benthic","","","dc83a192-d4b4-442e-9ec6-05bb470ab31d","NTNU-VM","","","HumanObservation","9","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","reproductive","adult","otoliths | tissue (EDTA)","74.4714724","19.1287299","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"15","bed0e1ac-bbcd-4506-be91-a28eb6bbe459","Dam8","2009-7-28","2009","28","7","Electrofishing","benthic","","","b0ef0ce4-6422-4ff0-ab82-d7bc1d995e86","NTNU-VM","","","HumanObservation","10","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","reproductive","adult","otoliths | tissue (EDTA)","74.4714724","19.1287299","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"15","bed0e1ac-bbcd-4506-be91-a28eb6bbe459","Dam8","2009-7-28","2009","28","7","Electrofishing","benthic","","","6b171364-ec2f-4079-bdcf-4f904612ce3b","NTNU-VM","","","HumanObservation","11","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4714724","19.1287299","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
